6514.11
7018.13
6957.11
7202.99
6866.52
6909.46
7090
7149.68
7288.41
8219.73
7882.12
7526.4
7250.25
7349.27
7210.93
7046.4
7035.92
6744.64
6609.28
6529.33
6552.04
7019.59
6897.35
6750.67
6951.37
7022.67
6999.46
6873.66
6589.48
6635.29
6626.28
6700.43
7056.49
6897.53
7399.45
7383.83
7190.23
7095.97
6914.07
6826.13
6825.75
6993.46
6878.58
7406.49
6717.1
6669.38
6641.46
6714.55
6700.91
6844.63
