176.838
158.41
165.898
162.965
162.444
164.318
160.546
159.706
157.412
153.154
158.237
153.212
155.436
160.951
160.449
160.111
158.769
157.651
157.081
158.478
161.828
164.21
157.094
165.24
162.548
171.33
167.128
170.048
170.287
158.309
160.072
165.793
161.335
157.867
161.848
158.962
164.525
164.807
160.619
166.418
166.301
158.409
169.475
174.507
176.403
182.314
194.543
159.267
158.751
156.394
