0.0368
0.0377
0.0461
0.0369
0.0665
0.0571
0.0366
0.0939
0.1311
0.0541
0.075
0.0701
0.0495
0.0413
0.0704
0.074
0.079
0.0788
0.0382
0.0396
0.1148
0.0469
0.0596
0.0792
0.0654
0.0708
0.1135
0.1567
0.0375
0.155
0.0359
0.0976
0.0836
0.0407
0.0554
0.0479
0.0415
0.1571
0.0841
0.0685
0.0698
0.077
0.0381
0.0399
0.04
0.0671
0.0366
0.0361
0.0979
0.0594
