1383.42
1431.11
1399.63
1388.55
1418.42
1400.02
1374.7
1402.02
1386.62
1351.76
1473.56
2082.17
1481.46
1555.52
1417.87
1381.22
1421.16
1522.15
1484.72
1422.98
1389.42
1390.2
1393.31
1472.19
1510.7
1481.05
1545
1473.06
1395.49
1389.61
1384.03
1393.12
1407.81
1400.47
1385.1
1364.61
1394.33
1380.35
1381.52
1406.08
1444.48
1457.44
1432.74
1401.59
1391.48
1407.58
1410.46
1388.48
1364.4
1395.85
