254.082
259.405
257.43
257.668
281.692
303.187
254.462
259.635
256.795
255.502
260.25
249.249
253.713
255.783
259.119
253.361
249.567
255.74
252.085
255.392
257.194
257.337
259.252
268.124
256.196
262.127
255.915
262.497
253.405
257.376
261.997
297.173
261.279
257.247
260.833
260.41
257.433
258.757
256.747
264.767
272.776
257.21
253.283
277.345
256.855
261.976
259.745
263.836
261.843
257.345
