0.0583
0.0412
0.0981
0.0668
0.035
0.0406
0.0448
0.0713
0.0355
0.0471
0.0569
0.0451
0.0398
0.0404
0.0895
0.1044
0.0386
0.0824
0.0967
0.0472
0.0689
0.054
0.0476
0.0675
0.0841
0.039
0.0767
0.0535
0.0703
0.0742
0.0709
0.0404
0.0689
0.1199
0.0811
0.0558
0.0417
0.1347
0.0429
0.0386
0.1056
0.0435
0.0717
0.0412
0.0665
0.0531
0.0388
0.0498
0.0375
0.0961
